File Name,Flutype,Result,RC,Message,Include Proof,Mobile out
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125326.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125326_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125327.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125328.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125328_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125329.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125329_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125330.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125331.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125331_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125332.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125333.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125333_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125334.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125334_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125335.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125336.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125337.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125337_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125338.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125338_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125339.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125340.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125340_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125343.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125344.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125344_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125345.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125346.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125346_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125347.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125347_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125348.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125349.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125349_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125350.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125351.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125351_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125352.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125352_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125353.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125354.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125354_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125355.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125356.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125356_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125357.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125357_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125358.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125359.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125359_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125400.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125401.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125401_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125402.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125402_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125403.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125404.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125405.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125405_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125406.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125406_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125407.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125408.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125408_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125409.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125409_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125410.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125411.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125411_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125412.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125413.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125413_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125414.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125414_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125415.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125416.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125416_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125417.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125417_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125418.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125418_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125419.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125420.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125420_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125421.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125421_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125422.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125423.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125423_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125424.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125424_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125425.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125425_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125426.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125427.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125427_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125428.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125428_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125433.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125434.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125434_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125435.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125435_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125436.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125436_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125437.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125438.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125438_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125439.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125440.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125443.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125444.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125445.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125446.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125447.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125448.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125449.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125450.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125451.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125452.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125453.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125454.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125455.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125456.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125457.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125458.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125459.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125500.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125501.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125502.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125503.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125504.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125506.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125506_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125507.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125508.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125509.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125509_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125510.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125511.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125511_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125512.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125513.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125513_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125514.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125514_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125515.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125516.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125516_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125517.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125518.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125518_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125519.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125519_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125520.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125521.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125522.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125522_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125523.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125523_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125524.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125525.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125525_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125526.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125526_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125527.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125528.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125528_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125529.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125529_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125530.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125530_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125531.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_125531_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
